20	
220	
40	
3	
0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	11	8	15	17	11	6	7	15	14	1	3	0	14	5	2	10	0	0	3	7	1	15	3	8	11	1	15	0	6	15	5	9	13	1	4	19	19	4	2	6	11	6	8	18	17	14	0	0	7	10	14	11	0	13	6	8	4	5	19	1	11	13	14	13	15	12	0	12	16	8	5	13	16	18	15	11	7	2	12	0	5	17	8	4	16	3	13	19	3	10	7	18	1	18	0	2	17	15	9	0	3	19	9	12	14	1	3	14	15	16	16	19	8	17	1	8	18	16	6	2	5	5	12	12	0	8	16	12	4	1	16	19	5	2	12	2	15	14	6	14	7	7	5	9	17	10	7	9	19	3	18	19	15	4	2	10	4	10	1	19	5	0	4	4	1	16	2	16	5	10	8	8	10	14	14	11	14	13	6	11	10	7	2	5	14	14	13	9	9	18	13	13	9	6	1	8	7	10	19	18	
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	0	14	5	4	3	19	2	4	8	16	9	9	18	13	12	8	19	16	6	1	6	5	5	17	3	17	8	10	17	12	18	10	15	9	6	8	18	17	12	13	18	9	8	15	11	6	11	3	14	5	14	1	16	19	4	17	16	2	7	10	0	2	3	3	19	0	18	7	15	4	7	13	15	13	0	6	3	9	17	19	2	14	0	12	15	11	14	2	5	10	6	16	15	16	4	10	10	19	13	11	9	16	1	7	5	12	14	6	10	14	5	3	3	0	2	10	1	16	2	10	11	2	4	14	8	8	18	7	7	18	17	14	8	17	12	0	15	17	2	1	18	15	10	18	17	8	0	17	12	16	8	17	9	11	14	0	8	16	17	18	2	9	5	10	1	19	8	18	12	16	12	2	11	15	8	5	6	4	5	0	8	3	12	5	8	17	19	7	6	14	7	1	18	18	15	11	10	3	13	6	3	
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	83	60	41	91	63	77	77	96	33	90	41	79	95	64	38	38	21	18	44	61	38	82	26	99	50	49	94	65	36	74	90	44	28	24	20	65	29	34	22	32	70	22	95	51	11	93	56	62	33	68	52	68	27	19	27	45	28	23	21	14	88	79	64	45	64	14	18	78	10	96	88	82	93	51	11	16	18	73	20	52	19	22	70	80	85	44	34	48	20	54	50	46	70	40	69	57	80	40	14	72	52	23	39	47	35	69	36	22	59	21	34	24	13	21	63	80	14	68	80	14	38	51	91	93	58	44	68	28	84	65	28	16	87	29	92	91	94	33	78	98	19	59	15	15	58	96	35	36	23	14	53	84	57	17	25	34	56	24	97	32	22	50	19	78	45	48	22	52	86	12	76	15	48	28	79	20	35	41	78	19	69	85	59	68	85	99	82	93	40	62	36	15	45	43	62	32	35	32	60	68	
2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	2171	660	764	417	634	704	261	261	704	539	530	843	678	148	408	660	686	608	417	469	695	686	304	634	278	617	270	851	322	599	209	860	625	634	721	96	686	469	764	539	304	218	191	165	825	235	860	105	330	157	157	721	391	530	834	235	322	643	105	565	808	426	825	209	96	695	721	738	782	547	825	591	565	539	330	165	183	634	218	704	695	756	860	113	782	764	712	356	261	764	773	625	469	495	261	183	270	573	174	573	686	530	330	435	408	678	634	747	495	738	747	339	426	547	825	443	782	521	200	591	634	686	235	313	513	860	218	322	382	756	313	547	235	443	209	139	504	513	270	382	278	582	756	669	747	304	625	461	773	252	773	582	322	730	478	582	747	591	591	322	530	825	365	270	608	191	356	287	599	165	339	730	573	148	148	382	417	669	261	565	808	113	296	487	695	712	348	382	747	365	808	131	704	756	339	843	573	721	304	478	825	
10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	10259	1334	7079	5848	6258	1539	8412	7489	5950	2975	10156	9951	4309	8823	3386	10156	6463	7797	5335	8207	7079	8515	5848	5335	6771	7899	9028	5745	9028	9951	9336	8617	8720	3899	9746	1642	8002	7284	5027	4617	5437	8207	4924	5950	3591	3078	1642	1231	9233	7386	7489	9336	8720	7079	1950	2975	1744	4412	3181	9130	6463	4206	8207	6771	7386	5437	8617	6463	9643	5848	9541	1334	5848	9848	4924	9336	1642	8720	6668	3181	2155	1231	2770	6668	1231	1642	6771	1847	3591	3283	5745	9233	5232	9951	4309	4719	1847	9336	5540	5437	9643	9438	1026	8823	6874	3386	1847	3693	7797	2565	6976	7386	6976	1950	3078	10156	8720	6361	3283	9130	6976	6976	3283	2360	4309	9848	6874	5848	5232	5848	5745	6668	6874	9541	1026	9643	8925	9643	9233	4822	4412	9438	7386	7386	7386	9643	1744	5232	4206	7079	2257	6771	5643	4924	6053	1950	9130	9848	4719	2975	7386	7386	1847	9643	2975	4001	1129	4309	4514	3796	2257	4309	8925	6668	6155	1334	6668	7694	6668	7694	8720	7284	4924	4309	7694	9130	8412	7592	4001	6874	1744	10054	8823	1950	8207	8823	1026	4412	1847	8002	3693	
13	3	16	18	5	6	16	10	9	6	7	16	14	8	15	17	1	5	18	1	0	1	2	6	13	15	5	10	12	8	3	0	18	12	12	7	8	13	4	7	
5	0	17	6	16	15	0	8	15	9	3	5	8	16	0	12	15	19	3	18	17	0	19	3	17	8	2	0	13	18	11	10	5	19	15	13	7	0	3	10	
71	32	78	40	53	80	57	72	57	73	36	22	93	95	27	37	33	94	19	59	17	91	53	73	55	71	92	32	46	69	27	36	37	13	71	15	48	71	96	30	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	12145	
