10	
50	
50	
2	
0	3	1	3	0	4	2	8	9	2	4	7	9	3	7	8	7	9	3	1	4	6	7	3	2	2	0	5	6	4	6	8	0	9	2	8	5	5	0	9	2	4	1	0	8	5	2	5	2	9	
6	6	2	9	8	0	4	0	3	3	6	4	5	2	6	5	3	7	5	0	8	9	2	4	5	8	2	0	0	1	8	6	5	8	0	9	7	8	9	0	7	5	6	7	2	9	6	3	1	1	
92	58	52	64	29	14	82	80	12	98	14	53	79	42	38	23	23	64	25	50	90	46	18	14	90	12	49	88	17	13	42	12	63	60	62	66	46	59	46	15	83	72	73	85	82	83	68	73	60	75	
94	200	113	425	263	518	287	63	431	225	506	462	238	312	94	275	612	487	150	556	306	113	331	400	618	107	362	263	169	574	319	618	206	63	593	132	219	400	587	331	568	163	331	100	306	487	88	487	381	593	
13158	22397	9519	20437	12878	6439	8399	27156	8959	9519	19038	7559	22117	17078	9519	23237	2800	10079	12599	26036	8679	8119	10359	21557	23517	19317	20437	7839	11759	12878	19317	9239	13718	16238	15958	14278	25477	5320	16238	24917	4480	19877	6999	9239	15118	22957	22677	4200	3080	10639	
0	5	1	5	7	4	5	2	7	5	3	8	1	9	0	5	2	7	3	2	8	9	0	1	2	9	9	5	0	0	7	6	9	0	6	8	9	8	8	6	2	7	7	7	4	6	3	4	2	1	
7	0	3	9	8	8	2	9	5	3	0	9	6	3	1	7	0	3	2	4	6	6	3	2	3	7	2	4	6	9	1	9	1	8	5	7	5	3	5	0	7	6	4	0	7	2	9	0	6	0	
71	32	78	40	53	80	57	72	57	73	36	22	93	95	27	37	33	94	19	59	17	91	53	73	55	71	92	32	46	69	27	36	37	13	71	15	48	71	96	30	63	75	13	76	83	24	26	10	27	72	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	2655	
