10	
60	
50	
2	
0	1	2	3	4	5	6	7	8	9	0	3	2	7	4	1	2	7	6	2	8	9	6	9	0	7	8	2	3	2	6	7	5	6	3	4	8	8	2	9	0	4	9	5	5	6	6	5	9	2	3	9	4	3	2	5	9	7	6	0	
1	2	3	4	5	6	7	8	9	0	6	6	0	6	3	8	4	1	0	9	5	5	4	4	7	3	3	6	9	1	5	4	3	8	2	6	1	2	8	8	9	0	7	1	2	2	1	8	2	7	5	1	7	7	5	0	3	9	3	5	
100	100	100	100	100	100	100	100	100	100	92	58	55	32	90	44	97	25	63	12	58	24	97	25	83	47	84	41	93	93	60	79	27	76	47	96	82	85	37	73	29	21	22	86	43	88	11	39	23	85	74	38	47	90	47	42	52	15	38	80	
1805	1805	1805	1805	1805	1805	1805	1805	1805	1805	11	22	48	63	36	9	18	33	33	9	52	27	49	63	26	61	52	22	39	60	34	36	27	37	24	8	65	34	54	20	29	36	8	25	61	16	48	51	27	47	68	9	7	26	60	22	13	57	60	33	
2567	2567	2567	2567	2567	2567	2567	2567	2567	2567	1207	2054	1335	1643	745	360	2105	1104	2542	2003	1156	1720	1361	1412	1797	2234	591	1284	2259	1335	1130	1618	565	1310	1233	950	2080	463	2362	2542	2054	1335	437	411	2465	437	1772	2157	2413	1361	540	1900	514	1592	1926	1104	1438	1361	2285	1233	
9	0	6	9	5	2	7	3	2	8	9	0	1	2	9	9	5	1	5	0	0	7	9	0	6	8	7	8	8	6	4	2	5	7	7	7	7	4	6	3	4	2	5	1	0	4	4	0	8	2	
5	1	9	3	7	0	3	2	4	6	6	3	2	3	7	2	4	3	9	6	9	1	1	8	5	7	5	3	5	0	8	7	3	6	8	4	0	7	2	9	0	6	2	0	5	9	2	2	0	1	
71	32	78	40	53	80	57	72	57	73	36	22	93	95	27	37	33	94	19	59	17	91	53	73	55	71	92	32	46	69	27	36	37	13	71	15	48	71	96	30	63	75	13	76	83	24	26	10	27	72	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	3850	
