20	
315	
200	
4	
0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	8	12	8	9	6	4	12	13	9	3	9	3	0	2	11	12	0	5	11	13	14	8	10	2	7	1	9	4	10	14	4	4	2	6	6	1	11	5	13	13	13	12	14	5	7	14	11	0	13	7	8	3	6	8	6	2	1	3	5	11	6	14	6	11	0	10	6	0	8	7	3	8	4	13	6	5	7	10	1	2	3	9	9	1	10	3	7	8	10	8	2	2	12	2	0	0	2	0	13	10	5	2	10	0	12	13	6	8	2	3	0	9	13	13	14	14	1	6	1	11	3	13	2	1	9	12	14	12	5	4	11	3	11	0	8	10	2	9	8	4	8	3	14	1	11	13	7	0	6	8	2	3	12	9	8	14	4	7	9	10	10	3	7	9	11	7	3	6	2	7	4	10	13	0	1	5	8	3	4	10	12	1	12	7	4	1	0	10	13	0	1	5	13	7	12	11	4	9	5	12	1	5	4	9	2	13	12	12	5	10	1	1	12	0	10	14	14	14	14	14	14	15	15	15	15	15	15	15	15	15	15	15	15	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	5	16	15	3	12	0	8	2	0	14	16	13	15	0	8	4	10	7	14	19	2	19	1	6	14	8	15	1	8	9	7	10	14	15	10	10	9	17	6	1	8	19	10	14	1	8	15	18	16	19	18	2	11	12	17	11	17	18	16	16	4	19	18	6	16	0	2	13	7	15	11	1	6	10	5	2	3	7	16	16	17	5	12	11	12	1	2	3	14	6	19	1	5	4	6	14	8	19	17	13	12	9	6	4	15	0	16	4	10	9	12	14	3	15	1	16	15	14	9	18	15	4	12	7	18	2	6	11	13	8	19	0	1	11	10	19	7	4	2	14	13	10	18	6	13	5	10	5	3	11	5	6	17	11	14	4	18	5	7	5	4	7	9	2	5	17	19	19	13	11	17	9	18	9	5	3	17	16	12	17	1	13	10	6	2	12	17	16	12	3	19	11	9	0	6	17	11	17	8	18	4	18	9	19	17	7	9	3	10	15	0	14	14	7	2	5	12	7	0	11	13	16	14	7	18	0	8	2	9	1	5	10	19	13	17	8	9	2	11	14	12	6	1	15	0	5	18	4	18	8	13	12	15	16	6	11	2	7	19	14	0	9	3	1	5	10	4	19	8	11	14	3	0	16	15	2	17	5	7	4	9	13	0	18	11	4	3	17	12	13	10	6	7	2	5	9	8	16	15	14	
100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	64	56	62	32	34	33	18	93	35	45	37	39	38	31	60	45	33	81	19	49	64	79	91	59	56	13	25	72	70	13	10	58	18	47	80	59	10	42	90	81	26	29	97	18	69	72	41	60	83	58	26	13	98	29	86	56	96	42	79	41	29	72	36	35	11	82	88	12	88	37	44	74	79	99	34	55	19	14	45	25	72	36	10	45	57	43	82	91	61	64	23	12	49	17	84	14	67	75	63	79	31	72	76	71	87	25	24	88	44	57	55	59	55	33	72	10	18	59	96	58	75	77	72	70	88	26	90	72	73	75	16	89	52	37	16	15	10	24	80	26	99	71	72	23	88	12	64	21	28	72	93	48	90	38	70	25	94	86	24	78	47	37	97	58	58	55	27	73	16	53	58	70	10	19	29	66	63	75	48	59	65	17	24	21	41	73	44	88	97	48	22	41	53	55	45	66	56	19	13	33	36	95	83	25	34	50	30	33	15	65	21	67	66	24	79	86	59	20	79	59	89	100	39	30	42	18	64	34	43	29	79	56	55	23	100	84	78	33	78	72	30	40	54	80	28	79	31	61	100	42	86	35	26	45	75	27	41	44	46	81	21	88	39	90	18	65	34	100	83	96	89	94	76	55	34	71	51	54	22	64	46	33	100	97	48	41	73	70	37	77	98	52	79	52	58	73	86	67	19	25	
10631	10631	10631	10631	10631	10631	10631	10631	10631	10631	10631	10631	10631	10631	10631	250	184	594	96	316	558	140	426	440	367	198	660	404	374	330	389	668	279	433	528	176	220	631	492	352	719	433	279	653	213	587	411	96	726	198	660	367	235	220	213	455	712	228	345	235	594	411	235	580	580	462	572	81	198	616	594	308	565	191	294	213	704	118	536	499	74	140	477	594	580	448	543	455	565	543	367	228	396	580	103	140	660	74	88	455	558	228	118	382	609	580	110	140	389	374	558	367	653	646	352	719	514	404	81	176	169	338	118	162	543	484	528	565	506	594	184	360	110	455	668	154	638	455	176	396	88	257	514	404	550	506	191	96	704	345	602	169	675	235	587	572	264	374	279	448	543	279	660	624	704	272	176	411	374	198	88	88	294	433	653	712	360	697	88	162	132	338	404	213	118	103	565	499	308	367	235	565	492	389	690	264	470	616	103	110	521	492	712	206	301	704	543	389	624	411	228	697	690	572	624	374	140	565	499	440	704	616	162	360	272	653	301	448	470	206	411	103	81	272	338	198	10631	587	521	147	264	294	514	653	668	184	602	653	264	10631	697	184	587	286	213	294	308	147	506	272	110	462	668	10631	389	690	572	316	81	455	338	228	440	88	668	242	587	506	213	294	690	272	10631	242	103	191	580	294	154	455	184	448	580	682	228	426	565	10631	308	338	462	308	616	250	580	184	433	374	154	492	88	514	477	272	455	
53790	53790	53790	53790	53790	53790	53790	53790	53790	53790	53790	53790	53790	53790	53790	17213	26358	48949	21516	41957	47336	27433	12910	36578	38729	37653	21516	50563	17751	15062	22054	39267	23668	28509	37653	8069	44108	33888	20979	40881	45184	43570	38191	10758	38191	20441	50563	36040	15600	32274	20441	11834	32274	15600	44108	25282	12910	35502	47874	44646	23130	49487	37653	29585	17751	38191	41419	20979	27971	31199	25282	45722	26358	51101	42495	53253	20979	22054	12372	38191	12372	49487	41419	5379	20979	29585	49487	45722	22592	20979	11834	46260	27971	52177	10758	37653	20441	29047	25282	32274	51639	52177	27433	6455	48949	15600	39805	39267	23668	9145	31199	20441	25282	31199	25820	16137	22054	22592	49487	15062	32812	5917	10221	37116	36040	17213	34426	13986	32812	47874	37116	21516	41957	42495	20979	10758	28509	7531	30661	15062	5379	30123	24744	47874	18289	38729	24206	28509	12910	15600	27971	28509	51101	29047	35502	14524	42495	14524	49487	28509	7531	12372	29585	6993	15062	11296	11296	42495	40881	33888	31199	37653	27433	18827	47874	47336	30661	5917	30661	13448	24206	28509	13448	44646	31737	25820	36040	52177	45184	38191	9683	38191	30123	28509	38191	51639	12372	43032	12910	32812	34426	46798	27433	19903	50563	16675	36040	15062	19903	47336	17751	24206	49487	13986	10221	26358	7531	40881	44108	15600	53253	18827	29047	52715	10221	8607	23668	31199	38191	26895	52715	51639	5379	36040	11296	44108	53790	36578	23668	27971	38191	14524	18289	48411	15600	9145	43570	22054	34964	53790	22054	29585	25282	47874	25820	30123	8607	11296	37653	23130	18827	17213	32274	53790	18827	36578	41419	37653	51639	38191	30123	25282	8607	9683	7531	24744	20979	52177	49487	34964	23668	42495	53790	13448	19903	35502	27971	14524	42495	31737	8607	26358	18289	16675	43570	51101	13986	53790	25820	39267	31737	22592	16137	11296	17751	30661	23668	7531	29047	13448	44646	8607	41419	33350	44646	
11	2	11	18	0	6	12	11	5	15	6	2	16	17	13	18	2	12	7	15	19	7	19	0	11	4	9	10	3	19	3	3	9	6	11	3	13	5	4	1	19	13	13	4	6	18	13	15	9	2	4	6	12	12	12	19	2	8	19	7	16	9	17	8	13	0	0	12	4	5	8	17	7	10	19	11	6	8	19	1	14	3	5	8	10	14	6	15	7	18	10	6	9	13	13	2	4	12	9	12	8	8	14	16	2	7	2	13	0	6	2	9	14	7	7	10	7	18	0	5	2	19	18	4	11	17	17	12	9	1	6	14	5	1	3	0	18	4	19	15	0	14	2	17	12	1	16	6	2	10	14	15	3	11	8	7	9	12	4	1	0	5	8	5	7	11	3	1	17	3	1	3	11	14	6	1	18	1	18	3	6	18	16	15	14	3	0	10	10	8	9	11	7	10	17	6	4	4	15	16	
9	9	7	17	11	3	16	12	8	0	19	13	8	7	2	10	14	6	9	6	5	18	13	2	15	7	17	1	17	9	2	10	0	12	16	6	19	6	12	19	8	16	10	16	16	7	14	7	1	0	5	18	19	5	7	2	5	19	6	19	9	4	0	4	8	6	9	15	11	15	5	2	0	14	12	18	4	3	0	2	18	15	7	15	9	12	2	14	3	0	7	1	8	12	15	17	10	9	11	8	0	18	3	12	6	11	3	17	16	9	10	19	7	12	2	8	5	14	4	17	11	7	19	2	19	14	16	4	7	16	7	15	3	10	16	12	16	15	16	4	1	2	4	13	3	15	4	10	18	6	9	3	19	5	16	13	2	13	9	3	5	13	6	19	16	0	13	7	4	0	0	14	8	11	13	11	5	17	3	4	11	8	13	5	10	9	19	2	19	10	18	10	1	16	10	14	18	19	1	2	
71	32	78	40	53	80	57	72	57	73	36	22	93	95	27	37	33	94	19	59	17	91	53	73	55	71	92	32	46	69	27	36	37	13	71	15	48	71	96	30	63	75	13	76	83	24	26	10	27	72	18	71	47	15	92	17	58	24	69	12	98	58	63	56	48	86	31	78	20	78	34	92	40	20	43	33	77	69	24	51	63	85	55	51	24	44	74	71	13	32	57	40	30	77	63	85	52	10	35	12	45	94	97	46	74	78	47	28	93	15	59	94	51	36	41	18	44	16	33	87	19	47	65	86	47	35	69	88	60	38	60	31	82	48	11	98	41	29	54	67	87	61	87	33	92	46	78	78	81	50	63	96	66	59	38	72	80	32	58	81	66	62	73	37	93	97	34	11	39	87	35	13	14	77	38	29	71	67	74	60	78	47	31	10	24	46	76	80	19	14	66	92	15	80	97	28	51	26	12	18	
17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	
17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	
17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	
17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	
17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	
17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	
17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	17590	
